Bigram                        		Count          		Probabiltites
branches .                    		0.21753784     		7.417917E-6
. Some                        		4.0147057      		1.368992E-4
Some $                        		0.21753784     		7.417917E-6
$ 170                         		0.21753784     		7.417917E-6
170 million                   		0.21753784     		7.417917E-6
million of                    		2.6153846      		8.918314E-5
of the                        		0.0            		0.0
the $                         		8.380953       		2.8578576E-4
$ 233                         		0.21753784     		7.417917E-6
233 million                   		0.21753784     		7.417917E-6
million increase              		0.21753784     		7.417917E-6
increase in                   		2.6153846      		8.918314E-5
in nonperforming              		0.21753784     		7.417917E-6
nonperforming loans           		0.21753784     		7.417917E-6
loans was                     		0.21753784     		7.417917E-6
was related                   		0.21753784     		7.417917E-6
related to                    		0.21753784     		7.417917E-6
to real                       		0.21753784     		7.417917E-6
real estate                   		5.8333335      		1.9891337E-4
estate ,                      		0.21753784     		7.417917E-6
, and                         		0.0            		0.0
and roughly                   		0.21753784     		7.417917E-6
roughly three-quarters        		0.21753784     		7.417917E-6
three-quarters of             		0.21753784     		7.417917E-6
of that                       		0.21753784     		7.417917E-6
that was                      		1.0042528      		3.424445E-5
was in                        		1.8874773      		6.4361906E-5
in the                        		46.5           		0.0015856237
the troubled                  		0.21753784     		7.417917E-6
troubled New                  		0.21753784     		7.417917E-6
New England                   		1.8874773      		6.4361906E-5
England market                		0.21753784     		7.417917E-6
market ,                      		5.3333335      		1.8186365E-4
, according                   		5.8333335      		1.9891337E-4
according to                  		5.8333335      		1.9891337E-4
to Richard                    		0.21753784     		7.417917E-6
Richard Driscoll              		1.0042528      		3.424445E-5
Driscoll ,                    		1.0042528      		3.424445E-5
, vice                        		17.0           		5.796904E-4
vice chairman                 		0.0            		0.0
chairman .                    		9.5            		3.239446E-4
. David                       		4.0147057      		1.368992E-4
David R.                      		0.21753784     		7.417917E-6
R. Jackson                    		0.21753784     		7.417917E-6
Jackson ,                     		0.21753784     		7.417917E-6
, formerly                    		2.6153846      		8.918314E-5
formerly vice                 		1.0042528      		3.424445E-5
vice president                		11.25          		3.8361864E-4
president ,                   		30.0           		0.001022983
, managing                    		0.21753784     		7.417917E-6
managing director             		0.21753784     		7.417917E-6
director of                   		17.5           		5.967401E-4
of corporate                  		1.8874773      		6.4361906E-5
corporate communications      		0.21753784     		7.417917E-6
communications for            		0.21753784     		7.417917E-6
for Maxwell                   		0.21753784     		7.417917E-6
Maxwell Communication         		1.0042528      		3.424445E-5
Communication Inc.            		0.21753784     		7.417917E-6
Inc. ,                        		0.0            		0.0
, was                         		52.0           		0.0017731705
was named                     		43.0           		0.0014662757
named vice                    		2.6153846      		8.918314E-5
vice president                		11.25          		3.8361864E-4
president and                 		46.0           		0.001568574
and assistant                 		0.21753784     		7.417917E-6
assistant to                  		1.8874773      		6.4361906E-5
to the                        		0.0            		0.0
the chairman                  		80.0           		0.0027279546
chairman of                   		0.0            		0.0
of this                       		0.0            		0.0
this maker                    		4.0147057      		1.368992E-4
maker of                      		5.3333335      		1.8186365E-4
of alcoholic                  		0.21753784     		7.417917E-6
alcoholic beverages           		0.21753784     		7.417917E-6
beverages and                 		0.21753784     		7.417917E-6
and consumer                  		0.21753784     		7.417917E-6
consumer products             		0.21753784     		7.417917E-6
